Date,Hours,Time,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,TromsÃ¸,EE,LV,LT,FRE
04/11/16,13 - 14,14:00,373.16,398.89,398.89,398.89,398.89,398.89,398.89,398.89,355.04,355.04,355.04,398.89,398.89,288.36,398.89,398.89,398.89,
04/11/16,14 - 15,15:00,368.63,390.92,390.92,390.92,390.92,390.92,390.92,390.92,359.12,359.12,359.12,390.92,390.92,288.36,390.92,390.92,390.92,
04/11/16,15 - 16,16:00,380.32,403.33,403.33,403.33,403.33,403.33,403.33,403.33,358.85,358.85,358.85,403.33,403.33,288.73,403.33,403.33,403.33,
04/11/16,16 - 17,17:00,397.89,419.45,419.45,419.45,419.45,419.45,419.45,419.45,367.27,367.27,367.27,419.45,419.45,289,419.45,419.45,419.45,
04/11/16,17 - 18,18:00,407.59,433.68,433.68,433.68,433.68,433.68,433.68,433.68,370.71,370.71,370.71,433.68,433.68,289.09,433.68,433.68,433.68,
04/11/16,18 - 19,19:00,401.15,418.82,418.82,418.82,418.82,418.82,418.82,418.82,370.35,370.35,370.35,418.82,418.82,289.09,418.82,418.82,418.82,
04/11/16,19 - 20,20:00,365.82,379.5,379.5,379.5,379.5,379.5,363.74,379.5,363.74,363.74,363.74,379.5,379.5,288.82,379.5,379.5,379.5,
04/11/16,20 - 21,21:00,354.86,359.57,359.57,359.57,359.57,359.57,355.4,359.57,355.4,355.4,355.4,359.57,359.57,288.09,359.57,359.57,359.57,
04/11/16,21 - 22,22:00,349.06,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,287.37,353.23,353.23,353.23,
04/11/16,22 - 23,23:00,339.01,343.36,343.36,343.36,343.36,343.36,343.36,343.36,343.36,343.36,343.36,343.36,343.36,274.77,343.36,343.36,343.36,
04/11/16,23 - 00,00:00,322.97,325.78,325.78,325.78,325.78,325.78,325.78,325.78,325.78,325.78,325.78,341.09,341.09,272.96,325.78,325.78,325.78,
05/11/16,00 - 01,01:00,334.8,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,347.17,347.17,274.24,338.99,338.99,338.99,
05/11/16,01 - 02,02:00,333.8,337.08,337.08,337.08,337.08,337.08,337.08,337.08,337.08,337.08,337.08,341.35,341.35,273.61,337.08,337.08,337.08,
05/11/16,02 - 03,03:00,331.53,334.35,334.35,334.35,334.35,334.35,334.35,334.35,334.35,334.35,334.35,335.35,335.35,273.15,334.35,334.35,334.35,
05/11/16,03 - 04,04:00,328.26,330.8,330.8,330.8,330.8,330.8,330.8,330.8,330.8,330.8,330.8,333.99,333.99,273.06,330.8,330.8,330.8,
05/11/16,04 - 05,05:00,328.53,331.08,331.08,331.08,331.08,331.08,331.08,331.08,331.08,331.08,331.08,333.08,333.08,273.06,331.08,331.08,331.08,
05/11/16,05 - 06,06:00,331.99,334.71,334.71,334.71,334.71,334.71,334.71,334.71,334.71,334.71,334.71,336.08,336.08,273.24,334.71,334.71,334.71,
05/11/16,06 - 07,07:00,334.53,340.08,340.08,340.08,340.08,340.08,340.08,340.08,340.08,340.08,340.08,343.26,343.26,273.7,340.08,340.08,340.08,
05/11/16,07 - 08,08:00,340.44,346.63,346.63,346.63,346.63,346.63,346.63,346.63,346.63,346.63,346.63,346.63,346.63,275.97,346.63,346.63,346.63,
05/11/16,08 - 09,09:00,349.81,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,278.43,354.26,354.26,354.26,
05/11/16,09 - 10,10:00,358.63,362.72,362.72,362.72,362.72,362.72,362.72,362.72,362.72,362.72,362.72,362.72,362.72,279.16,362.72,362.72,362.72,
05/11/16,10 - 11,11:00,369.72,374.27,374.27,374.27,374.27,374.27,374.27,374.27,374.27,374.27,374.27,374.27,374.27,280.25,374.27,374.27,374.27,
05/11/16,11 - 12,12:00,371.72,378.63,378.63,378.63,378.63,378.63,378.63,378.63,378.63,378.63,378.63,378.63,378.63,280.06,378.63,378.63,378.63,
05/11/16,12 - 13,13:00,369.08,373.81,373.81,373.81,373.81,373.81,373.81,373.81,373.81,373.81,373.81,373.81,373.81,279.88,373.81,373.81,373.81,
05/11/16,13 - 14,14:00,358.72,362.08,362.08,362.08,362.08,362.08,362.08,362.08,362.08,362.08,362.08,362.08,362.08,280.06,362.08,362.08,362.08,
05/11/16,14 - 15,15:00,351.35,357.81,357.81,357.81,357.81,357.81,357.81,357.81,357.81,357.81,357.81,357.81,357.81,280.88,357.81,357.81,357.81,
05/11/16,15 - 16,16:00,350.54,355.81,355.81,355.81,355.81,355.81,353.54,355.81,355.81,353.54,355.81,355.81,355.81,283.07,355.81,355.81,355.81,
05/11/16,16 - 17,17:00,370.72,378.54,378.54,378.54,378.54,378.54,375.45,378.54,378.54,375.45,375.45,378.54,378.54,285.07,378.54,378.54,378.54,
05/11/16,17 - 18,18:00,384.54,394.09,394.09,394.09,394.09,394.09,394.09,394.09,394.09,394.09,394.09,394.09,394.09,289.34,394.09,394.09,394.09,
05/11/16,18 - 19,19:00,379.36,386.63,386.63,386.63,386.63,386.63,386.63,386.63,386.63,386.63,386.63,386.63,386.63,285.16,386.63,386.63,386.63,
05/11/16,19 - 20,20:00,359.63,362.99,362.99,362.99,362.99,362.99,362.99,362.99,362.99,362.99,362.99,362.99,362.99,283.61,362.99,362.99,362.99,
05/11/16,20 - 21,21:00,349.26,353.35,353.35,353.35,353.35,353.35,348.26,353.35,353.35,348.26,353.35,353.35,353.35,282.88,353.35,353.35,353.35,
05/11/16,21 - 22,22:00,348.26,352.54,352.54,352.54,352.54,352.54,337.17,352.54,352.54,337.17,352.54,352.54,352.54,280.88,352.54,352.54,352.54,
05/11/16,22 - 23,23:00,333.53,342.62,342.62,342.62,342.62,342.62,333.44,342.62,342.62,333.44,342.62,349.17,349.17,280.06,342.62,342.62,342.62,
05/11/16,23 - 00,00:00,325.98,328.26,328.26,328.26,328.26,328.26,328.26,328.26,328.26,328.26,328.26,345.62,345.62,278.25,328.26,328.26,328.26,
06/11/16,00 - 01,01:00,317.31,322.75,322.75,322.75,322.75,322.75,322.75,322.75,322.75,322.75,322.75,345.61,345.61,279.3,322.75,322.75,322.75,
06/11/16,01 - 02,02:00,311.14,316.86,316.86,316.86,316.86,316.86,316.86,316.86,316.86,316.86,316.86,340.26,340.26,278.76,316.86,316.86,316.86,
06/11/16,02 - 03,03:00,311.87,317.76,317.76,317.76,317.76,317.76,317.76,317.76,317.76,317.76,317.76,335.63,335.63,278.12,317.76,317.76,317.76,
06/11/16,03 - 04,04:00,306.88,309.69,309.69,309.69,309.69,309.69,309.69,309.69,309.69,309.69,309.69,335.18,335.18,278.21,309.69,309.69,309.69,
06/11/16,04 - 05,05:00,306.61,309.69,309.69,309.69,309.69,309.69,309.69,309.69,309.69,309.69,309.69,337.18,337.18,278.12,309.69,309.69,309.69,
06/11/16,05 - 06,06:00,308.51,313.59,313.59,313.59,313.59,313.59,313.59,313.59,313.59,313.59,313.59,345.07,345.07,278.21,313.59,313.59,313.59,
06/11/16,06 - 07,07:00,314.59,320.03,320.03,320.03,320.03,320.03,320.03,320.03,320.03,320.03,320.03,346.97,346.97,278.76,320.03,320.03,320.03,
06/11/16,07 - 08,08:00,323.12,335.09,335.09,335.09,335.09,335.09,318.4,335.09,335.09,318.4,335.09,352.33,352.33,279.48,335.09,335.09,335.09,
06/11/16,08 - 09,09:00,327.47,342.26,342.26,342.26,342.26,342.26,317.76,342.26,342.26,317.76,342.26,357.22,357.22,280.39,342.26,342.26,342.26,
06/11/16,09 - 10,10:00,335.27,348.7,348.7,348.7,348.7,348.7,331.37,348.7,348.7,331.37,348.7,357.86,357.86,280.21,348.7,348.7,348.7,
06/11/16,10 - 11,11:00,344.16,356.14,356.14,356.14,356.14,356.14,333.09,356.14,356.14,333.09,356.14,361.03,361.03,280.84,356.14,356.14,356.14,
06/11/16,11 - 12,12:00,351.42,368.2,368.2,368.2,368.2,368.2,333.91,368.2,368.2,333.91,360.04,368.2,368.2,281.3,368.2,368.2,368.2,
06/11/16,12 - 13,13:00,348.97,361.85,361.85,361.85,361.85,361.85,332.73,361.85,361.85,332.73,360.13,361.94,361.94,281.48,361.85,361.85,361.85,
06/11/16,13 - 14,14:00,345.52,355.41,355.41,355.41,355.41,355.41,334.55,355.41,355.41,334.55,355.41,361.03,361.03,281.93,355.41,355.41,355.41,
06/11/16,14 - 15,15:00,341.08,356.5,356.5,356.5,356.5,356.5,329.38,356.5,356.5,329.38,356.5,362.76,362.76,282.3,356.5,356.5,356.5,
06/11/16,15 - 16,16:00,345.07,360.31,360.31,360.31,360.31,360.31,328.65,360.31,360.31,328.65,359.85,369.47,369.47,282.93,360.31,360.31,360.31,
06/11/16,16 - 17,17:00,358.4,378.36,378.36,378.36,378.36,378.36,333.64,378.36,378.36,333.64,360.85,378.36,378.36,283.29,378.36,378.36,378.36,
06/11/16,17 - 18,18:00,371.74,396.59,396.59,396.59,396.59,396.59,338.27,396.59,396.59,338.27,361.58,396.59,396.59,283.57,396.59,396.59,396.59,
06/11/16,18 - 19,19:00,366.75,396.32,396.32,396.32,396.32,396.32,334.46,396.32,396.32,334.46,362.12,396.32,396.32,282.93,396.32,396.32,396.32,
06/11/16,19 - 20,20:00,357.5,378,378,378,378,378,333.19,378,378,333.19,362.39,378,378,282.93,378,378,378,
06/11/16,20 - 21,21:00,348.52,360.67,360.67,360.67,360.67,360.67,331.73,360.67,360.67,331.73,360.67,369.83,369.83,282.57,360.67,360.67,360.67,
06/11/16,21 - 22,22:00,340.53,355.5,355.5,355.5,355.5,355.5,326.56,355.5,355.5,328.74,355.5,369.2,369.2,282.11,355.5,355.5,355.5,
06/11/16,22 - 23,23:00,333,345.07,345.07,345.07,345.07,345.07,302.34,345.07,345.07,328.11,345.07,369.92,369.92,282.39,345.07,345.07,345.07,
06/11/16,23 - 00,00:00,323.84,328.56,328.56,328.56,328.56,328.56,274.22,274.22,328.56,325.75,328.56,359.4,359.4,280.48,328.56,328.56,328.56,
07/11/16,00 - 01,01:00,309.24,309.33,309.33,309.33,309.33,309.33,309.33,309.33,309.33,309.33,309.33,369.74,369.74,281.39,309.33,309.33,309.33,
07/11/16,01 - 02,02:00,305.06,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,369.11,369.11,280.94,305.25,305.25,305.25,
07/11/16,02 - 03,03:00,306.33,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,365.3,365.3,280.66,307.24,307.24,307.24,
07/11/16,03 - 04,04:00,309.33,310.6,310.6,310.6,310.6,310.6,310.6,310.6,310.6,310.6,310.6,365.21,365.21,280.66,310.6,310.6,310.6,
07/11/16,04 - 05,05:00,320.21,324.93,324.93,324.93,324.93,324.93,321.94,324.93,324.93,321.94,324.93,363.76,363.76,280.84,324.93,324.93,324.93,
07/11/16,05 - 06,06:00,341.71,360.31,360.31,360.31,360.31,360.31,310.6,360.31,360.31,328.01,360.31,371.74,371.74,281.12,360.31,360.31,360.31,
07/11/16,06 - 07,07:00,366.66,402.13,402.13,402.13,402.13,402.13,327.92,402.13,402.13,333.19,360.04,402.13,402.13,292.73,402.13,402.13,402.13,
07/11/16,07 - 08,08:00,397.23,434.96,434.96,434.96,434.96,434.96,370.2,434.96,434.96,347.52,368.2,434.96,434.96,299.17,434.96,434.96,434.96,
07/11/16,08 - 09,09:00,399.31,444.58,444.58,444.58,444.58,444.58,344.8,444.58,444.58,344.8,367.93,444.58,444.58,312.41,444.58,444.58,444.58,
07/11/16,09 - 10,10:00,399.59,444.58,444.58,444.58,444.58,444.58,345.34,444.58,444.58,345.34,368.29,444.58,444.58,310.24,444.58,444.58,444.58,
07/11/16,10 - 11,11:00,389.79,413.1,413.1,413.1,413.1,413.1,362.21,413.1,413.1,362.21,367.93,413.1,413.1,308.87,413.1,413.1,413.1,
07/11/16,11 - 12,12:00,387.07,407.66,407.66,407.66,407.66,407.66,362.67,407.66,407.66,362.67,367.29,407.66,407.66,306.7,407.66,407.66,407.66,
07/11/16,12 - 13,13:00,400.22,432.88,432.88,432.88,432.88,432.88,366.66,432.88,432.88,366.66,372.28,432.88,432.88,302.25,432.88,432.88,432.88,
07/11/16,13 - 14,14:00,404.48,433.78,433.78,433.78,433.78,433.78,374.64,433.78,433.78,374.64,374.64,433.78,433.78,303.98,433.78,433.78,433.78,
07/11/16,14 - 15,15:00,406.66,435.87,435.87,435.87,435.87,435.87,380.63,435.87,435.87,380.63,380.63,435.87,435.87,302.52,435.87,435.87,435.87,
07/11/16,15 - 16,16:00,432.24,469.53,469.53,469.53,469.53,469.53,382.26,469.53,469.53,382.26,382.26,469.53,469.53,304.52,469.53,469.53,469.53,
07/11/16,16 - 17,17:00,476.06,517.42,517.42,517.42,517.42,517.42,475.97,517.42,517.42,475.97,475.97,517.42,517.42,304.07,517.42,517.42,517.42,
07/11/16,17 - 18,18:00,537.56,602.6,602.6,602.6,602.6,602.6,602.6,602.6,602.6,602.6,602.6,602.6,602.6,302.43,602.6,602.6,602.6,
07/11/16,18 - 19,19:00,497.01,537.56,537.56,537.56,537.56,537.56,537.56,537.56,537.56,537.56,537.56,537.56,537.56,300.17,537.56,535.47,535.47,
07/11/16,19 - 20,20:00,414.28,434.96,434.96,434.96,434.96,434.96,411.38,434.96,434.96,411.38,411.38,434.96,434.96,299.35,434.96,434.96,434.96,
07/11/16,20 - 21,21:00,397.05,405.03,405.03,405.03,405.03,405.03,397.95,405.03,405.03,397.95,397.95,405.03,405.03,298.62,405.03,405.03,405.03,
07/11/16,21 - 22,22:00,369.56,383.71,383.71,383.71,383.71,383.71,343.34,383.71,383.71,343.34,372.37,383.71,383.71,297.81,383.71,383.71,383.71,
07/11/16,22 - 23,23:00,360.22,364.39,364.39,364.39,364.39,364.39,360.13,364.39,364.39,360.13,364.39,370.1,370.1,289.01,318.31,318.31,318.31,
07/11/16,23 - 00,00:00,345.61,353.6,353.6,353.6,353.6,353.6,337.81,353.6,353.6,337.81,353.6,363.76,363.76,281.93,314.14,308.69,308.69,
08/11/16,00 - 01,01:00,344.89,349.25,349.25,349.25,349.25,349.25,340.88,349.25,349.25,340.88,349.25,353.53,353.53,287.21,310.04,309.32,309.32,
08/11/16,01 - 02,02:00,336.7,341.61,341.61,341.61,341.61,341.61,337.06,341.61,341.61,337.06,341.61,350.98,350.98,284.66,309.95,300.85,300.85,
08/11/16,02 - 03,03:00,333.51,337.15,337.15,337.15,337.15,337.15,336.88,337.15,337.15,336.88,337.15,350.07,350.07,283.39,309.86,300.85,300.85,
08/11/16,03 - 04,04:00,334.97,337.97,337.97,337.97,337.97,337.97,337.97,337.97,337.97,337.97,337.97,349.62,349.62,283.48,309.77,300.95,300.95,
08/11/16,04 - 05,05:00,346.16,353.44,353.44,353.44,353.44,353.44,341.16,353.44,353.44,341.16,353.44,353.44,353.44,284.66,327.69,327.69,327.69,
08/11/16,05 - 06,06:00,362.81,380.91,380.91,380.91,380.91,380.91,338.15,380.91,380.91,338.15,368.45,380.91,380.91,287.94,380.91,380.91,380.91,
08/11/16,06 - 07,07:00,400.65,435.95,435.95,435.95,435.95,435.95,425.49,435.95,435.95,352.53,368.08,435.95,435.95,299.58,435.95,435.95,435.95,
08/11/16,07 - 08,08:00,452.69,560.86,560.86,560.86,560.86,560.86,560.86,560.86,560.86,383.82,383.82,560.86,560.86,300.4,560.86,560.86,560.86,
08/11/16,08 - 09,09:00,509.55,580.33,580.33,580.33,580.33,580.33,580.33,580.33,580.33,425.58,425.58,580.33,580.33,306.49,580.33,580.33,580.33,
08/11/16,09 - 10,10:00,497.82,567.23,567.23,567.23,567.23,567.23,567.23,567.23,567.23,416.94,416.94,567.23,567.23,303.86,567.23,567.23,567.23,
08/11/16,10 - 11,11:00,463.24,523.56,523.56,523.56,523.56,523.56,523.56,523.56,523.56,405.84,405.84,523.56,523.56,301.58,523.56,523.56,523.56,
08/11/16,11 - 12,12:00,457.7,523.83,523.83,523.83,523.83,523.83,523.83,523.83,523.83,389.46,389.46,523.83,523.83,303.22,523.83,495.9,495.9,
08/11/16,12 - 13,13:00,463.7,519.38,519.38,519.38,519.38,519.38,519.38,519.38,519.38,390.83,390.83,519.38,519.38,304.49,519.38,519.38,519.38,
08/11/16,13 - 14,14:00,472.25,528.47,528.47,528.47,528.47,528.47,528.47,528.47,453.06,381,381,528.47,528.47,303.49,528.47,528.47,528.47,
08/11/16,14 - 15,15:00,471.34,546.58,546.58,546.58,546.58,546.58,546.58,546.58,450.42,383.28,383.28,546.58,546.58,304.58,546.58,528.2,528.2,
08/11/16,15 - 16,16:00,495.63,602.98,602.98,602.98,602.98,602.98,602.98,602.98,602.98,384.28,384.28,602.98,602.98,306.68,602.98,537.57,537.57,
08/11/16,16 - 17,17:00,544.76,772.56,772.56,772.56,772.56,772.56,772.56,772.56,772.56,387.46,387.46,772.56,772.56,307.22,772.56,636.73,636.73,
08/11/16,17 - 18,18:00,668.48,954.87,954.87,954.87,954.87,954.87,954.87,954.87,954.87,393.56,393.56,954.87,954.87,305.77,954.87,734.71,734.71,
08/11/16,18 - 19,19:00,536.57,637.1,637.1,637.1,637.1,637.1,637.1,637.1,637.1,393.28,393.28,637.1,637.1,305.13,637.1,603.16,603.16,
08/11/16,19 - 20,20:00,458.15,501,501,501,501,501,501,501,450.33,389.65,389.65,501,501,303.22,501,501,501,
08/11/16,20 - 21,21:00,397.38,411.48,411.48,411.48,411.48,411.48,401.65,411.48,411.48,377.46,377.46,411.48,411.48,300.58,411.48,411.48,411.48,
08/11/16,21 - 22,22:00,376.82,395.74,395.74,395.74,395.74,395.74,386.19,395.74,386.37,363.54,367.36,395.74,395.74,300.22,395.74,395.74,395.74,
08/11/16,22 - 23,23:00,364.17,372.82,372.82,372.82,372.82,372.82,365.72,372.82,372.82,365.72,365.72,372.82,372.82,299.85,353.8,353.8,353.8,
08/11/16,23 - 00,00:00,346.52,353.8,353.8,353.8,353.8,353.8,339.43,353.8,353.8,339.43,353.8,353.8,353.8,291.67,311.13,311.13,311.13,
09/11/16,00 - 01,01:00,337.13,348.04,348.04,348.04,348.04,348.04,323.59,348.04,348.04,328.49,348.04,351.58,351.58,293.68,339.13,300.5,300.5,
09/11/16,01 - 02,02:00,330.59,341.86,341.86,341.86,341.86,341.86,303.41,341.86,341.86,325.4,341.86,348.58,348.58,291.32,330.86,300.41,300.41,
09/11/16,02 - 03,03:00,322.4,336.58,336.58,336.58,336.58,336.58,316.31,336.58,336.58,316.31,336.58,347.67,347.67,290.5,330.77,300.41,300.41,
09/11/16,03 - 04,04:00,321.68,336.77,336.77,336.77,336.77,336.77,315.5,336.77,336.77,315.5,336.77,345.58,345.58,290.41,330.86,300.68,300.68,
09/11/16,04 - 05,05:00,330.59,349.85,349.85,349.85,349.85,349.85,311.13,349.85,349.85,320.22,349.85,349.85,349.85,292.68,349.85,309.68,309.68,
09/11/16,05 - 06,06:00,358.49,381.49,381.49,381.49,381.49,381.49,325.13,381.49,381.49,329.95,366.03,381.49,381.49,294.59,381.49,381.49,381.49,
09/11/16,06 - 07,07:00,397.76,432.39,432.39,432.39,432.39,432.39,361.49,432.39,432.39,347.58,368.22,432.39,432.39,309.59,432.39,432.39,432.39,
09/11/16,07 - 08,08:00,464.38,497.47,497.47,497.47,497.47,497.47,497.47,497.47,497.47,417.75,417.75,497.47,497.47,310.86,497.47,497.47,497.47,
09/11/16,08 - 09,09:00,473.47,514.1,514.1,514.1,514.1,514.1,477.56,514.1,514.1,477.56,477.56,514.1,514.1,306.41,514.1,514.1,514.1,
09/11/16,09 - 10,10:00,467.75,494.74,494.74,494.74,494.74,494.74,467.47,494.74,494.74,441.57,441.57,494.74,494.74,305.86,494.74,494.74,494.74,
09/11/16,10 - 11,11:00,444.75,462.75,462.75,462.75,462.75,462.75,451.93,462.75,462.75,433.66,433.66,462.75,462.75,304.5,462.75,462.75,462.75,
09/11/16,11 - 12,12:00,459.84,489.56,489.56,489.56,489.56,489.56,489.56,489.56,489.56,414.21,414.21,489.56,489.56,304.13,489.56,489.56,489.56,
09/11/16,12 - 13,13:00,472.93,495.2,495.2,495.2,495.2,495.2,479.2,495.2,495.2,431.39,431.39,495.2,495.2,303.95,495.2,495.2,495.2,
09/11/16,13 - 14,14:00,470.84,493.11,493.11,493.11,493.11,493.11,479.56,493.11,493.11,422.66,422.66,493.11,493.11,303.86,493.11,493.11,493.11,
09/11/16,14 - 15,15:00,455.38,481.47,481.47,481.47,481.47,481.47,481.47,481.47,481.47,408.21,408.21,481.47,481.47,304.13,481.47,481.47,481.47,
09/11/16,15 - 16,16:00,464.56,491.83,491.83,491.83,491.83,491.83,491.83,491.83,491.83,408.75,408.75,491.83,491.83,305.77,491.83,491.83,491.83,
09/11/16,16 - 17,17:00,541.55,579.36,579.36,579.36,579.36,579.36,565.46,579.36,579.36,495.56,495.56,579.36,579.36,304.77,579.36,579.36,579.36,
09/11/16,17 - 18,18:00,565.28,730.43,730.43,730.43,730.43,730.43,712.98,730.43,730.43,527.83,527.83,730.43,730.43,303.77,730.43,730.43,730.43,
09/11/16,18 - 19,19:00,511.74,567.46,567.46,567.46,567.46,567.46,553.82,567.46,567.46,521.56,521.56,567.46,567.46,301.04,567.46,567.46,567.46,
09/11/16,19 - 20,20:00,470.2,519.01,519.01,519.01,519.01,519.01,519.01,519.01,519.01,482.74,482.74,519.01,519.01,300.77,519.01,461.38,461.38,
09/11/16,20 - 21,21:00,413.12,438.3,438.3,438.3,438.3,438.3,438.3,438.3,438.3,376.21,376.21,438.3,438.3,300.59,438.3,418.03,418.03,
09/11/16,21 - 22,22:00,385.76,403.48,403.48,403.48,403.48,403.48,371.31,403.48,403.48,371.31,373.31,403.48,403.48,299.86,397.3,397.3,397.3,
09/11/16,22 - 23,23:00,366.49,381.03,381.03,381.03,381.03,381.03,359.04,381.03,381.03,359.04,365.58,390.76,390.76,299.5,328.04,323.13,323.13,
09/11/16,23 - 00,00:00,350.4,358.94,358.94,358.94,358.94,358.94,337.22,358.94,358.94,337.22,358.94,372.49,372.49,289.41,327.31,309.86,309.86,
10/11/16,00 - 01,01:00,341.26,353.76,353.76,353.76,353.76,353.76,327.93,353.76,353.76,327.93,353.76,353.76,353.76,291.43,328.48,312.14,312.14,
10/11/16,01 - 02,02:00,333.23,349.47,349.47,349.47,349.47,349.47,326.11,349.47,349.47,326.11,349.47,351.39,351.39,288.14,328.39,310.77,310.77,
10/11/16,02 - 03,03:00,329.76,345.91,345.91,345.91,345.91,345.91,325.74,345.91,345.91,325.74,345.91,349.38,349.38,286.95,328.3,311.14,311.14,
10/11/16,03 - 04,04:00,332.13,349.29,349.29,349.29,349.29,349.29,325.83,349.29,349.29,325.83,349.29,349.75,349.75,286.41,329.12,329.12,329.12,
10/11/16,04 - 05,05:00,346.64,359.42,359.42,359.42,359.42,359.42,326.47,359.42,359.42,326.47,359.42,359.42,359.42,287.14,359.42,359.42,359.42,
10/11/16,05 - 06,06:00,368.27,397.75,397.75,397.75,397.75,397.75,336.79,397.75,371.38,336.79,369.64,397.75,397.75,290.97,397.75,397.75,397.75,
10/11/16,06 - 07,07:00,415,462.01,462.01,462.01,462.01,462.01,378.59,462.01,386.62,378.59,378.59,462.01,462.01,314.33,462.01,462.01,462.01,
10/11/16,07 - 08,08:00,459.27,508.92,508.92,508.92,508.92,508.92,459.73,508.92,450.51,383.15,383.15,508.92,508.92,323.1,508.92,508.92,508.92,
10/11/16,08 - 09,09:00,477.62,550.91,550.91,550.91,550.91,550.91,537.67,550.91,450.69,383.15,383.15,550.91,550.91,330.85,550.91,550.91,550.91,
10/11/16,09 - 10,10:00,470.86,547.44,547.44,547.44,547.44,547.44,547.44,547.44,386.62,381.87,381.87,547.44,547.44,329.48,547.44,547.44,547.44,
10/11/16,10 - 11,11:00,461.64,534.11,534.11,534.11,534.11,534.11,534.11,534.11,379.04,379.04,379.04,534.11,534.11,327.02,534.11,534.11,534.11,
10/11/16,11 - 12,12:00,470.22,546.98,546.98,546.98,546.98,546.98,546.98,546.98,379.23,379.23,379.23,546.98,546.98,325.1,546.98,546.98,546.98,
10/11/16,12 - 13,13:00,473.69,557.66,557.66,557.66,557.66,557.66,557.66,557.66,378.68,378.68,378.68,557.66,557.66,324.01,557.66,557.66,557.66,
10/11/16,13 - 14,14:00,489.75,593.35,593.35,593.35,593.35,593.35,593.35,593.35,393.01,379.96,379.96,593.35,593.35,324.19,593.35,593.35,593.35,
10/11/16,14 - 15,15:00,492.58,563.32,563.32,563.32,563.32,563.32,563.32,563.32,392.92,379.59,379.59,563.32,563.32,324.56,563.32,563.32,563.32,
10/11/16,15 - 16,16:00,489.12,593.99,593.99,593.99,593.99,593.99,593.99,593.99,393.28,377.49,377.49,593.99,593.99,327.11,593.99,593.99,593.99,
10/11/16,16 - 17,17:00,501.53,685.07,685.07,685.07,685.07,685.07,575.73,685.07,685.07,378.95,378.95,685.07,685.07,327.48,685.07,685.07,685.07,
10/11/16,17 - 18,18:00,579.56,917.9,917.9,917.9,917.9,917.9,895.82,917.9,917.9,379.32,379.32,917.9,917.9,326.84,917.9,891.25,891.25,
10/11/16,18 - 19,19:00,489.66,634.69,634.69,634.69,634.69,634.69,619.45,634.69,634.69,373.02,373.02,634.69,634.69,325.56,634.69,565.87,565.87,
10/11/16,19 - 20,20:00,454.71,536.58,536.58,536.58,536.58,536.58,536.58,536.58,451.06,374.39,374.39,536.58,536.58,324.74,536.58,501.44,501.44,
10/11/16,20 - 21,21:00,415.37,453.7,453.7,453.7,453.7,453.7,453.7,453.7,453.7,374.57,374.57,453.7,453.7,321.18,453.7,453.7,453.7,
10/11/16,21 - 22,22:00,388.08,407.34,407.34,407.34,407.34,407.34,382.97,407.34,383.88,369.83,369.83,407.34,407.34,319.63,398.76,398.76,398.76,
10/11/16,22 - 23,23:00,367.91,388.81,388.81,388.81,388.81,388.81,362.52,388.81,365.17,362.43,362.43,388.9,388.9,309.86,345.46,345.46,345.46,
10/11/16,23 - 00,00:00,353.03,358.05,358.05,358.05,358.05,358.05,344.64,358.05,358.05,339.71,358.05,366.81,366.81,305.57,335.05,335.05,335.05,
11/11/16,00 - 01,01:00,352.37,359.71,359.71,359.71,359.71,359.71,335.62,359.71,359.71,334.72,359.71,359.71,359.71,296.24,359.71,359.71,359.71,
11/11/16,01 - 02,02:00,336.17,354.64,354.64,354.64,354.64,354.64,327.93,354.64,354.64,328.92,354.64,354.64,354.64,294.07,354.64,354.64,354.64,
11/11/16,02 - 03,03:00,331.73,352.92,352.92,352.92,352.92,352.92,325.57,352.92,352.92,325.57,352.92,352.92,352.92,293.8,352.92,352.92,352.92,
11/11/16,03 - 04,04:00,331.28,354.82,354.82,354.82,354.82,354.82,324.49,354.82,354.82,324.49,354.82,354.82,354.82,293.71,354.82,354.82,354.82,
11/11/16,04 - 05,05:00,348.48,365.14,365.14,365.14,365.14,365.14,330.1,365.14,360.52,330.1,360.52,365.14,365.14,293.98,365.14,365.14,365.14,
11/11/16,05 - 06,06:00,366.95,414.39,414.39,414.39,414.39,414.39,320.96,414.39,362.88,331.55,362.88,414.39,414.39,295.7,414.39,414.39,414.39,
11/11/16,06 - 07,07:00,413.31,482.3,482.3,482.3,482.3,482.3,340.42,482.3,382.98,343.95,362.97,482.3,482.3,312.81,482.3,482.3,482.3,
11/11/16,07 - 08,08:00,507.19,806.42,806.42,806.42,806.42,806.42,438.75,806.42,480.85,418.01,418.01,806.42,806.42,329.38,806.42,525.84,525.84,
11/11/16,08 - 09,09:00,506.38,904.75,904.75,904.75,904.75,904.75,497.69,904.75,480.39,389.31,389.31,904.75,904.75,333.09,904.75,507.28,507.28,
